city,timestamp,temperature,season
New York,2010-03-16,11.80618673424278,spring
New York,2010-03-17,5.498443070174125,spring
New York,2010-03-18,2.659144134637762,spring
New York,2010-03-19,11.134731231891397,spring
New York,2010-03-20,14.919761672915493,spring
New York,2010-03-21,7.593094035723414,spring
New York,2010-03-22,10.448678140585232,spring
New York,2010-03-23,10.193016344796565,spring
New York,2010-03-24,5.39038362387683,spring
New York,2010-03-25,9.58517065954044,spring
New York,2010-03-26,2.081604696115569,spring
New York,2010-03-27,7.936942443654713,spring
New York,2010-03-28,14.121779310171377,spring
New York,2010-03-29,15.556334369244473,spring
New York,2010-03-30,6.803123054259359,spring
New York,2010-03-31,-2.1615970933490622,spring
New York,2010-04-01,-0.7133632519770217,spring
New York,2010-04-02,13.107356937767172,spring
New York,2010-04-03,18.914348786506693,spring
New York,2010-04-04,6.875067781101352,spring
New York,2010-04-05,8.656697515612047,spring
New York,2010-04-06,1.164429893218097,spring
New York,2010-04-07,23.126316059475066,spring
New York,2010-04-08,12.86574869267405,spring
New York,2010-04-09,17.219765496868717,spring
New York,2010-04-10,9.049009135148337,spring
New York,2010-04-11,17.190646195879616,spring
New York,2010-04-12,9.749766590633257,spring
New York,2010-04-13,10.762733407971389,spring
New York,2010-04-14,7.529592856324205,spring
New York,2010-04-15,2.842147997471577,spring
New York,2010-04-16,20.281677726626715,spring
New York,2010-04-17,15.436118363946452,spring
New York,2010-04-18,20.803656252901195,spring
New York,2010-04-19,7.022257192031486,spring
New York,2010-04-20,10.372930263211673,spring
New York,2010-04-21,12.463591949813107,spring
New York,2010-04-22,12.28504844624426,spring
New York,2010-04-23,14.606980056596774,spring
New York,2010-04-24,17.30229468995571,spring
New York,2010-04-25,8.554846785417812,spring
New York,2010-04-26,10.519879659143578,spring
New York,2010-04-27,10.482253871177436,spring
New York,2010-04-28,6.844233176603811,spring
New York,2010-04-29,9.326496281700202,spring
New York,2010-04-30,4.709871181908749,spring
New York,2010-05-01,16.826641411512796,spring
New York,2010-05-02,9.548411452154175,spring
New York,2010-05-03,14.503481830053857,spring
New York,2010-05-04,0.9606820207664484,spring
New York,2010-05-05,17.62058683454972,spring
New York,2010-05-06,7.7197276154259855,spring
New York,2010-05-07,9.172001864576135,spring
New York,2010-05-08,9.714434196205627,spring
New York,2010-05-09,13.236425420296964,spring
New York,2010-05-10,17.649272864557883,spring
New York,2010-05-11,10.649890935994687,spring
New York,2010-05-12,8.160915262176754,spring
New York,2010-05-13,6.703455490869492,spring
New York,2010-05-14,2.4588701498171606,spring
New York,2010-05-15,11.405214554601649,spring
New York,2010-05-16,12.330722477381691,spring
New York,2010-05-17,5.390646898108413,spring
New York,2010-05-18,7.260186756456143,spring
New York,2010-05-19,3.0401158487888944,spring
New York,2010-05-20,18.62831425342859,spring
New York,2010-05-21,6.777489527265926,spring
New York,2010-05-22,4.145180708609251,spring
New York,2010-05-23,12.651358108271802,spring
New York,2010-05-24,10.651226718810973,spring
New York,2010-05-25,6.356767595688252,spring
New York,2010-05-26,9.49041869649307,spring
New York,2010-05-27,10.035965784226391,spring
New York,2010-05-28,5.130041044925825,spring
New York,2010-05-29,11.71640771848127,spring
New York,2010-05-30,21.22836058324828,spring
New York,2010-05-31,8.652966255738573,spring
New York,2010-06-01,22.47760420923204,summer
New York,2010-06-02,17.27148816658128,summer
New York,2010-06-03,19.883306965427277,summer
New York,2010-06-04,22.84736264016007,summer
New York,2010-06-05,21.56657752303291,summer
New York,2010-06-06,22.51016509371641,summer
New York,2010-06-07,31.963471657079964,summer
New York,2010-06-08,29.955716140752905,summer
New York,2010-06-09,24.9520271216924,summer
New York,2010-06-10,21.07880796907318,summer
New York,2010-06-11,29.218843451068153,summer
New York,2010-06-12,26.593949624755435,summer
New York,2010-06-13,30.107440317918996,summer
New York,2010-06-14,28.843757495268456,summer
New York,2010-06-15,25.964186458414996,summer
New York,2010-06-16,24.656306447056284,summer
New York,2010-06-17,32.088428975618655,summer
New York,2010-06-18,24.6498887259729,summer
New York,2010-06-19,25.863216706920724,summer
New York,2010-06-20,16.73948424713843,summer
New York,2010-06-21,29.032745187948358,summer
New York,2010-06-22,24.133881640013136,summer
New York,2010-06-23,22.28549514495214,summer
New York,2010-06-24,26.284102312616763,summer
New York,2010-06-25,29.090429885693812,summer
New York,2010-06-26,11.926536540262516,summer
New York,2010-06-27,20.510177845612027,summer
New York,2010-06-28,23.821380166719212,summer
New York,2010-06-29,27.0059654649005,summer
New York,2010-06-30,19.217875372791493,summer
New York,2010-07-01,23.67280619144994,summer
New York,2010-07-02,30.53402678320227,summer
New York,2010-07-03,25.856507170794465,summer
New York,2010-07-04,25.772431615206827,summer
New York,2010-07-05,31.297537428291662,summer
New York,2010-07-06,24.56463183069479,summer
New York,2010-07-07,22.45116426083185,summer
New York,2010-07-08,16.106033497345543,summer
New York,2010-07-09,23.347039529765386,summer
New York,2010-07-10,21.758134730630157,summer
New York,2010-07-11,19.268810286202488,summer
New York,2010-07-12,17.553249944792658,summer
New York,2010-07-13,24.005756713267914,summer
New York,2010-07-14,22.786851425768756,summer
New York,2010-07-15,28.651412403390573,summer
New York,2010-07-16,34.87692698128863,summer
New York,2010-07-17,23.64952750763703,summer
New York,2010-07-18,27.664068154620374,summer
New York,2010-07-19,26.745644537695018,summer
New York,2010-07-20,30.908762621897434,summer
New York,2010-07-21,22.604573500527945,summer
New York,2010-07-22,15.70580308112929,summer
New York,2010-07-23,16.721295966911416,summer
New York,2010-07-24,13.555842715751227,summer
New York,2010-07-25,28.524558301632403,summer
New York,2010-07-26,32.071077482438426,summer
New York,2010-07-27,35.758477596953,summer
New York,2010-07-28,18.711952918991017,summer
New York,2010-07-29,17.365377923321333,summer
New York,2010-07-30,19.48184937145692,summer
New York,2010-07-31,31.506207909968023,summer
New York,2010-08-01,28.753979977694513,summer
New York,2010-08-02,21.858687769436038,summer
New York,2010-08-03,21.220120622387057,summer
New York,2010-08-04,35.18159705916693,summer
New York,2010-08-05,21.717001076292952,summer
New York,2010-08-06,29.016863921003694,summer
New York,2010-08-07,23.445455202626597,summer
New York,2010-08-08,29.049427853058333,summer
New York,2010-08-09,21.944278455159363,summer
New York,2010-08-10,27.11495628075564,summer
New York,2010-08-11,22.318076709087823,summer
New York,2010-08-12,33.742859267300844,summer
New York,2010-08-13,27.78351580891924,summer
New York,2010-08-14,38.41267248777943,summer
New York,2010-08-15,22.79813319978063,summer
New York,2010-08-16,18.59689285254527,summer
New York,2010-08-17,17.448545033315753,summer
New York,2010-08-18,19.48305386170846,summer
New York,2010-08-19,27.104826149389922,summer
New York,2010-08-20,26.058426711359257,summer
New York,2010-08-21,21.31002447107018,summer
New York,2010-08-22,25.433292066783633,summer
New York,2010-08-23,20.52876339385553,summer
New York,2010-08-24,26.786266423920246,summer
New York,2010-08-25,20.896647367813188,summer
New York,2010-08-26,36.335459475307054,summer
New York,2010-08-27,22.05844094451396,summer
New York,2010-08-28,25.35138966712069,summer
New York,2010-08-29,21.993482378299802,summer
New York,2010-08-30,19.479506811911328,summer
New York,2010-08-31,28.086828529622135,summer
New York,2010-09-01,24.82805057390236,autumn
New York,2010-09-02,9.225877227354857,autumn
New York,2010-09-03,7.9101050331802805,autumn
New York,2010-09-04,8.33448423254092,autumn
New York,2010-09-05,16.93182614655776,autumn
New York,2010-09-06,4.2756745115000605,autumn
New York,2010-09-07,26.589885021529614,autumn
New York,2010-09-08,15.330357447847105,autumn
New York,2010-09-09,20.27111658774541,autumn
New York,2010-09-10,19.32346892566631,autumn
New York,2010-09-11,18.590366097235794,autumn
New York,2010-09-12,24.26766041965049,autumn
New York,2010-09-13,22.74107190980152,autumn
New York,2010-09-14,20.804007194073055,autumn
New York,2010-09-15,22.991017281669667,autumn
New York,2010-09-16,9.060559019688132,autumn
New York,2010-09-17,7.511404559658796,autumn
New York,2010-09-18,9.906096203898578,autumn
New York,2010-09-19,18.520296877898566,autumn
New York,2010-09-20,22.114076112179166,autumn
New York,2010-09-21,12.526290001394019,autumn
New York,2010-09-22,7.163373964215353,autumn
New York,2010-09-23,15.430376028677802,autumn
New York,2010-09-24,18.36004233527071,autumn
New York,2010-09-25,12.887115157072232,autumn
New York,2010-09-26,19.632650816213193,autumn
New York,2010-09-27,21.444682210986922,autumn
New York,2010-09-28,21.745489104662123,autumn
New York,2010-09-29,16.822930229236455,autumn
New York,2010-09-30,17.836939146185593,autumn
New York,2010-10-01,15.36065485400725,autumn
New York,2010-10-02,13.807779088829712,autumn
New York,2010-10-03,17.970186739754425,autumn
New York,2010-10-04,8.657751537812121,autumn
New York,2010-10-05,21.3015139480567,autumn
New York,2010-10-06,9.910976090289948,autumn
New York,2010-10-07,14.316150592698076,autumn
New York,2010-10-08,13.333828148565173,autumn
New York,2010-10-09,11.978971393864953,autumn
New York,2010-10-10,19.93927490554065,autumn
New York,2010-10-11,20.421791139358163,autumn
New York,2010-10-12,16.54576331835706,autumn
New York,2010-10-13,12.788837910017984,autumn
New York,2010-10-14,18.30995055229387,autumn
New York,2010-10-15,11.121420418868118,autumn
New York,2010-10-16,8.340855791547705,autumn
New York,2010-10-17,20.771793879221747,autumn
New York,2010-10-18,20.353839283203808,autumn
New York,2010-10-19,12.855389867046465,autumn
New York,2010-10-20,14.99522889300075,autumn
New York,2010-10-21,6.399738391379099,autumn
New York,2010-10-22,22.250669724050304,autumn
New York,2010-10-23,8.393045909662984,autumn
New York,2010-10-24,8.953698950767311,autumn
New York,2010-10-25,14.995073761978407,autumn
New York,2010-10-26,26.831012499701103,autumn
New York,2010-10-27,13.686767904482053,autumn
New York,2010-10-28,21.349006091233875,autumn
New York,2010-10-29,20.15479290905846,autumn
New York,2010-10-30,17.888486499978725,autumn
New York,2010-10-31,14.575268086617339,autumn
New York,2010-11-01,15.521436858943318,autumn
New York,2010-11-02,8.52178760548676,autumn
New York,2010-11-03,14.400592449710823,autumn
New York,2010-11-04,17.32920090046707,autumn
New York,2010-11-05,8.804132627040111,autumn
New York,2010-11-06,30.49164251830952,autumn
New York,2010-11-07,14.110755270715693,autumn
New York,2010-11-08,20.858557700761793,autumn
New York,2010-11-09,18.44325679982477,autumn
New York,2010-11-10,16.890501447258128,autumn
New York,2010-11-11,10.120362385920789,autumn
New York,2010-11-12,18.066522359548923,autumn
New York,2010-11-13,20.56419742806589,autumn
New York,2010-11-14,20.575604709775277,autumn
New York,2010-11-15,21.605662626404794,autumn
New York,2010-11-16,16.382512350081722,autumn
New York,2010-11-17,7.332036392577037,autumn
New York,2010-11-18,18.18064221426523,autumn
New York,2010-11-19,11.11621450824751,autumn
New York,2010-11-20,9.949280686592692,autumn
New York,2010-11-21,22.200056763557804,autumn
New York,2010-11-22,11.968422371290453,autumn
New York,2010-11-23,17.615871839459405,autumn
New York,2010-11-24,12.1012735512731,autumn
New York,2010-11-25,15.258450052811952,autumn
New York,2010-11-26,14.224083030762072,autumn
New York,2010-11-27,18.23299758458084,autumn
New York,2010-11-28,17.012823237286973,autumn
New York,2010-11-29,13.837172133382303,autumn
New York,2010-11-30,7.9161130834044595,autumn
New York,2010-12-01,1.8407606333486966,winter
New York,2010-12-02,-5.21867801837923,winter
New York,2010-12-03,-1.0447612647314712,winter
New York,2010-12-04,1.9739042030925158,winter
New York,2010-12-05,-6.30097404136102,winter
New York,2010-12-06,-4.643867654913681,winter
New York,2010-12-07,-0.7238255569843024,winter
New York,2010-12-08,2.251566856573443,winter
New York,2010-12-09,-1.0581437107612737,winter
New York,2010-12-10,11.872193851422923,winter
New York,2010-12-11,-6.104612225725479,winter
New York,2010-12-12,3.42639433604129,winter
New York,2010-12-13,3.1750032332784746,winter
New York,2010-12-14,-5.327011542594774,winter
New York,2010-12-15,4.420086511525694,winter
New York,2010-12-16,-8.11169838857052,winter
New York,2010-12-17,-4.130719978430079,winter
New York,2010-12-18,-6.567338614198985,winter
New York,2010-12-19,2.191150455645193,winter
New York,2010-12-20,-8.35082848185597,winter
New York,2010-12-21,2.4912278819478475,winter
New York,2010-12-22,1.962265202102468,winter
New York,2010-12-23,2.059440923865479,winter
New York,2010-12-24,5.165607858890881,winter
New York,2010-12-25,2.707507600926984,winter
New York,2010-12-26,-4.96424541383439,winter
New York,2010-12-27,-0.1481006600114957,winter
New York,2010-12-28,-0.07879695909470082,winter
New York,2010-12-29,2.2760166725395723,winter
New York,2010-12-30,-1.3194154045442466,winter
New York,2010-12-31,-2.8761392547450457,winter
New York,2011-01-01,-1.4313199258064473,winter
New York,2011-01-02,-2.1143408572746885,winter
New York,2011-01-03,-5.514902559610885,winter
New York,2011-01-04,1.6727603959172963,winter
New York,2011-01-05,-2.569837356847524,winter
New York,2011-01-06,-8.924459932237337,winter
New York,2011-01-07,-2.1922734955024916,winter
New York,2011-01-08,5.441948415816858,winter
New York,2011-01-09,6.70432010596852,winter
New York,2011-01-10,3.947019649748233,winter
New York,2011-01-11,7.076501856615554,winter
New York,2011-01-12,-2.2879487049936382,winter
New York,2011-01-13,3.477255345215877,winter
New York,2011-01-14,-1.328053917180374,winter
New York,2011-01-15,2.027939543409574,winter
New York,2011-01-16,-0.6100851806168097,winter
New York,2011-01-17,-6.932170124543524,winter
New York,2011-01-18,4.3734050789386885,winter
New York,2011-01-19,-1.855968377154583,winter
New York,2011-01-20,1.5134090515684726,winter
New York,2011-01-21,2.983679101536412,winter
New York,2011-01-22,-4.110117376909884,winter
New York,2011-01-23,-5.449029005843142,winter
New York,2011-01-24,-0.5201506915596684,winter
New York,2011-01-25,3.1872149492943254,winter
New York,2011-01-26,3.3242777615210803,winter
New York,2011-01-27,0.6644329927060906,winter
New York,2011-01-28,-0.4894005087761227,winter
New York,2011-01-29,5.959427264995931,winter
New York,2011-01-30,7.900457229422785,winter
New York,2011-01-31,0.10139867812176773,winter
New York,2011-02-01,-0.3336070050041418,winter
New York,2011-02-02,12.395004205855443,winter
New York,2011-02-03,0.634627704410823,winter
New York,2011-02-04,-4.944023502799155,winter
New York,2011-02-05,-6.419545828172415,winter
New York,2011-02-06,2.373198051983356,winter
New York,2011-02-07,-2.969713454906366,winter
New York,2011-02-08,0.209188976295278,winter
New York,2011-02-09,0.7773917197512238,winter
New York,2011-02-10,6.260326503797463,winter
New York,2011-02-11,2.697994244437072,winter
New York,2011-02-12,2.3898316518482776,winter
New York,2011-02-13,-5.224394326487353,winter
New York,2011-02-14,3.988834856565768,winter
New York,2011-02-15,4.258190248304501,winter
New York,2011-02-16,-10.352588988655082,winter
New York,2011-02-17,-0.14322525835317448,winter
New York,2011-02-18,-0.001886595483219657,winter
New York,2011-02-19,-7.159663223125046,winter
New York,2011-02-20,0.6301526267252545,winter
New York,2011-02-21,1.5116889355881984,winter
New York,2011-02-22,-1.6830217666554077,winter
New York,2011-02-23,2.84607521942363,winter
New York,2011-02-24,-0.04408126400264673,winter
New York,2011-02-25,-5.571837607200787,winter
New York,2011-02-26,-0.9557183642888535,winter
New York,2011-02-27,-1.366898542891425,winter
New York,2011-02-28,-8.33960459033542,winter
New York,2011-03-01,20.585577755018264,spring
New York,2011-03-02,7.4249455972452,spring
New York,2011-03-03,12.808059622482494,spring
New York,2011-03-04,15.544003367068633,spring
New York,2011-03-05,5.846431883115748,spring
New York,2011-03-06,9.867455315326955,spring
New York,2011-03-07,9.405826225992834,spring
New York,2011-03-08,11.762569543403641,spring
New York,2011-03-09,11.928870518351115,spring
New York,2011-03-10,15.42195945922267,spring
New York,2011-03-11,14.533404015624509,spring
New York,2011-03-12,6.290851030837086,spring
New York,2011-03-13,13.526046707406987,spring
New York,2011-03-14,14.569738136441797,spring
New York,2011-03-15,9.86201226842448,spring
New York,2011-03-16,11.285630227753149,spring
New York,2011-03-17,13.1468508056714,spring
New York,2011-03-18,9.278424082525932,spring
New York,2011-03-19,4.665926884384603,spring
New York,2011-03-20,2.282725497042332,spring
New York,2011-03-21,12.359608399006422,spring
New York,2011-03-22,11.60692096334958,spring
New York,2011-03-23,8.377937482280363,spring
New York,2011-03-24,7.288185140943929,spring
New York,2011-03-25,11.356797070863067,spring
New York,2011-03-26,14.604775679942215,spring
New York,2011-03-27,5.390784429039855,spring
New York,2011-03-28,7.570923286134848,spring
New York,2011-03-29,8.425856246413158,spring
New York,2011-03-30,11.684721460787127,spring
New York,2011-03-31,1.0454883660484224,spring
New York,2011-04-01,-0.162935799487558,spring
New York,2011-04-02,10.329788861297788,spring
New York,2011-04-03,9.9217074554441,spring
New York,2011-04-04,1.8739088666712682,spring
New York,2011-04-05,9.971516374397726,spring
New York,2011-04-06,8.432855848260992,spring
New York,2011-04-07,16.774763331974736,spring
New York,2011-04-08,7.483602470369503,spring
New York,2011-04-09,7.81163421469377,spring
New York,2011-04-10,5.690709853109752,spring
New York,2011-04-11,1.2393498442091389,spring
New York,2011-04-12,2.5739163831378615,spring
New York,2011-04-13,12.269270240148543,spring
New York,2011-04-14,1.86614898721899,spring
New York,2011-04-15,4.549763420707836,spring
New York,2011-04-16,17.02915585940965,spring
New York,2011-04-17,2.551790075706533,spring
New York,2011-04-18,25.731820928660795,spring
New York,2011-04-19,5.1210566456991735,spring
New York,2011-04-20,10.448433359002793,spring
New York,2011-04-21,19.54163503508896,spring
New York,2011-04-22,16.21472271666806,spring
New York,2011-04-23,6.451546663535286,spring
New York,2011-04-24,11.034097156829802,spring
New York,2011-04-25,7.585247031703654,spring
New York,2011-04-26,5.0782726919506445,spring
New York,2011-04-27,10.599133730828694,spring
New York,2011-04-28,14.521667199156136,spring
New York,2011-04-29,15.190059417709985,spring
New York,2011-04-30,16.39545206890663,spring
New York,2011-05-01,10.917509684773258,spring
New York,2011-05-02,9.791416720092698,spring
New York,2011-05-03,12.91068151803362,spring
New York,2011-05-04,12.051045977574418,spring
New York,2011-05-05,12.505720551268581,spring
New York,2011-05-06,14.096368466385186,spring
New York,2011-05-07,14.342285089946078,spring
New York,2011-05-08,5.155663756434568,spring
New York,2011-05-09,19.92567914836028,spring
New York,2011-05-10,13.508110423626476,spring
New York,2011-05-11,11.033817084941438,spring
New York,2011-05-12,11.864265974000276,spring
New York,2011-05-13,12.781389320779265,spring
New York,2011-05-14,11.08188040366604,spring
New York,2011-05-15,6.544346783676446,spring
New York,2011-05-16,8.780466382044159,spring
New York,2011-05-17,15.698490392125192,spring
New York,2011-05-18,9.95565089607075,spring
New York,2011-05-19,10.674329045273037,spring
New York,2011-05-20,-0.29652312136204273,spring
New York,2011-05-21,14.28226736665952,spring
New York,2011-05-22,-1.4816704079848382,spring
New York,2011-05-23,9.131728976863668,spring
New York,2011-05-24,2.9503406593310846,spring
New York,2011-05-25,0.09797329130971377,spring
New York,2011-05-26,12.660647211605173,spring
New York,2011-05-27,3.2332486228723942,spring
New York,2011-05-28,9.286940614896192,spring
New York,2011-05-29,5.534681215986809,spring
New York,2011-05-30,8.907752779698402,spring
New York,2011-05-31,9.351652416886944,spring
New York,2011-06-01,23.78621843022641,summer
New York,2011-06-02,28.176709097475346,summer
New York,2011-06-03,23.19148194427174,summer
New York,2011-06-04,27.51731556756881,summer
New York,2011-06-05,31.44369705888829,summer
New York,2011-06-06,20.700144533454043,summer
New York,2011-06-07,29.882798790663575,summer
New York,2011-06-08,23.61285651788861,summer
New York,2011-06-09,17.636855192047776,summer
New York,2011-06-10,22.144940203441557,summer
New York,2011-06-11,26.129698821626825,summer
New York,2011-06-12,23.614708358575808,summer
New York,2011-06-13,16.610780604977855,summer
New York,2011-06-14,25.73568209598148,summer
New York,2011-06-15,18.32202136330388,summer
New York,2011-06-16,25.628394937002856,summer
New York,2011-06-17,20.222245893456382,summer
New York,2011-06-18,23.628268418008172,summer
New York,2011-06-19,23.172255996652186,summer
New York,2011-06-20,23.07622571027535,summer
New York,2011-06-21,26.98881918143098,summer
New York,2011-06-22,22.64041201553013,summer
New York,2011-06-23,24.42188485541778,summer
New York,2011-06-24,27.44620314928117,summer
New York,2011-06-25,27.88189377945718,summer
New York,2011-06-26,15.28295414987921,summer
New York,2011-06-27,24.122042721757133,summer
New York,2011-06-28,23.359426265674532,summer
New York,2011-06-29,21.19232959153935,summer
New York,2011-06-30,29.226159894395774,summer
New York,2011-07-01,29.374893314254656,summer
New York,2011-07-02,29.108653475212012,summer
New York,2011-07-03,24.84823409728385,summer
New York,2011-07-04,17.29736279723982,summer
New York,2011-07-05,31.35075203194083,summer
New York,2011-07-06,30.278153323612962,summer
New York,2011-07-07,23.20895236478488,summer
New York,2011-07-08,22.73853981974113,summer
New York,2011-07-09,24.72953964943211,summer
New York,2011-07-10,22.2033089276831,summer
New York,2011-07-11,20.667680868045455,summer
New York,2011-07-12,28.77090044233086,summer
New York,2011-07-13,28.517340827637792,summer
New York,2011-07-14,16.90198636677283,summer
New York,2011-07-15,20.96474708095832,summer
New York,2011-07-16,28.596043354134757,summer
New York,2011-07-17,21.280277889459228,summer
New York,2011-07-18,25.178270430173043,summer
New York,2011-07-19,28.364030576213544,summer
New York,2011-07-20,30.107210988253765,summer
New York,2011-07-21,22.638161078336818,summer
New York,2011-07-22,16.647432627691284,summer
New York,2011-07-23,27.490997316319223,summer
New York,2011-07-24,24.701276138766985,summer
New York,2011-07-25,31.199131240522906,summer
New York,2011-07-26,27.594050507474844,summer
New York,2011-07-27,35.663448663682615,summer
New York,2011-07-28,30.499689788567323,summer
New York,2011-07-29,20.919303334356734,summer
New York,2011-07-30,21.93122823485262,summer
New York,2011-07-31,29.24066421797953,summer
New York,2011-08-01,26.996207663366285,summer
New York,2011-08-02,24.470625926729234,summer
New York,2011-08-03,17.82923453702108,summer
New York,2011-08-04,29.579197051210166,summer
New York,2011-08-05,24.957102025264444,summer
New York,2011-08-06,29.679807866759546,summer
New York,2011-08-07,21.846211525619324,summer
New York,2011-08-08,27.447993774329255,summer
New York,2011-08-09,24.719205657334534,summer
New York,2011-08-10,18.60304991355971,summer
New York,2011-08-11,28.329796370264383,summer
New York,2011-08-12,28.758735196850996,summer
New York,2011-08-13,15.052167745508939,summer
New York,2011-08-14,20.976629757680396,summer
New York,2011-08-15,27.543850438871583,summer
New York,2011-08-16,24.842677887150725,summer
New York,2011-08-17,26.6024863389762,summer
New York,2011-08-18,30.787825155229935,summer
New York,2011-08-19,20.34211887715426,summer
New York,2011-08-20,19.919884005329102,summer
New York,2011-08-21,36.85262876577052,summer
New York,2011-08-22,23.255802716957053,summer
New York,2011-08-23,20.760858231548028,summer
New York,2011-08-24,23.103722723430252,summer
New York,2011-08-25,26.342605441693483,summer
New York,2011-08-26,20.06524969290297,summer
New York,2011-08-27,19.586727763268627,summer
New York,2011-08-28,28.53859586458141,summer
New York,2011-08-29,35.65087747156712,summer
New York,2011-08-30,21.597517810189135,summer
New York,2011-08-31,26.394679027042148,summer
New York,2011-09-01,12.89247355261066,autumn
New York,2011-09-02,4.560919620981798,autumn
New York,2011-09-03,20.338363035432568,autumn
New York,2011-09-04,18.669795208258993,autumn
New York,2011-09-05,6.89888605902757,autumn
New York,2011-09-06,16.119078359503703,autumn
New York,2011-09-07,9.284106660832753,autumn
New York,2011-09-08,10.159925904235523,autumn
New York,2011-09-09,7.365117819702059,autumn
New York,2011-09-10,16.664417714047246,autumn
New York,2011-09-11,17.061912362432448,autumn
New York,2011-09-12,6.725549498977124,autumn
New York,2011-09-13,10.334448100652398,autumn
New York,2011-09-14,23.837752516936,autumn
New York,2011-09-15,10.70683019760606,autumn
New York,2011-09-16,17.131385185225582,autumn
New York,2011-09-17,8.23485474653981,autumn
New York,2011-09-18,15.285454301545299,autumn
New York,2011-09-19,17.229936102029832,autumn
New York,2011-09-20,17.19358728842272,autumn
New York,2011-09-21,11.08834439996837,autumn
New York,2011-09-22,9.22489480900794,autumn
New York,2011-09-23,14.957420629586405,autumn
New York,2011-09-24,6.558707041366818,autumn
New York,2011-09-25,9.916503634879142,autumn
New York,2011-09-26,9.995458422245756,autumn
New York,2011-09-27,13.384574791633204,autumn
New York,2011-09-28,9.303776750761106,autumn
New York,2011-09-29,18.37046218222508,autumn
New York,2011-09-30,15.338007410380396,autumn
New York,2011-10-01,13.564225561789204,autumn
New York,2011-10-02,12.265451236705168,autumn
New York,2011-10-03,22.256428976370785,autumn
New York,2011-10-04,9.582014204517613,autumn
New York,2011-10-05,17.2893351338351,autumn
New York,2011-10-06,13.980458659227027,autumn
New York,2011-10-07,11.598822746967077,autumn
New York,2011-10-08,11.087216544240164,autumn
New York,2011-10-09,6.933577636075475,autumn
New York,2011-10-10,11.275707505839058,autumn
New York,2011-10-11,18.929108622633155,autumn
New York,2011-10-12,13.813370592853252,autumn
New York,2011-10-13,20.632602531984332,autumn
